,Order Date,Ship Mode,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,SalePerQuant
280,2015-09-26,2,0,207,41,0,843,1,3,1357,2.08,5.0,0.8,-3.432,0.41600000000000004
281,2015-09-26,2,0,207,41,0,1739,2,13,347,1114.4,7.0,0.2,376.11,159.20000000000002
282,2015-11-02,3,0,266,3,3,349,0,16,322,1038.84,5.0,0.2,51.942,207.76799999999997
283,2015-09-26,3,0,389,35,3,1048,1,12,537,141.76,5.0,0.2,47.844,28.351999999999997
284,2015-09-26,3,0,389,35,3,1511,2,0,1086,239.8,5.0,0.2,47.96,47.96
285,2015-09-26,3,0,389,35,3,1251,1,12,1812,31.104,6.0,0.2,10.8864,5.184
286,2016-12-18,2,1,472,8,2,665,1,3,716,254.058,7.0,0.7,-169.372,36.294
287,2016-12-18,2,1,472,8,2,433,1,1,54,194.528,2.0,0.2,24.316,97.264
288,2016-12-18,2,1,472,8,2,1424,1,15,1299,961.48,5.0,0.2,-204.3145,192.296
289,2016-11-20,2,2,94,33,1,928,1,8,126,19.096,7.0,0.2,6.6836,2.728
290,2016-11-20,2,2,94,33,1,1011,1,10,222,18.496,8.0,0.2,6.2424,2.312
291,2016-11-20,2,2,94,33,1,1514,2,0,1014,255.984,2.0,0.2,54.3966,127.992
292,2016-11-20,2,2,94,33,1,47,0,4,390,86.97,3.0,0.5,-48.7032,28.99
293,2014-12-26,0,1,92,4,3,290,0,9,878,300.416,8.0,0.2,78.8592,37.552
294,2014-12-26,0,1,92,4,3,77,0,5,745,230.352,3.0,0.2,20.1558,76.784
295,2014-12-26,0,1,92,4,3,240,0,9,559,218.352,3.0,0.2,-24.5646,72.784
296,2014-12-26,0,1,92,4,3,829,1,3,898,78.6,5.0,0.7,-62.88,15.719999999999999
297,2014-12-26,0,1,92,4,3,941,1,8,1601,27.552,3.0,0.2,9.2988,9.184
298,2016-10-28,3,1,35,28,1,1151,1,12,1820,32.4,5.0,0.0,15.552,6.4799999999999995
299,2016-10-28,3,1,35,28,1,1379,1,14,1558,1082.48,8.0,0.0,10.8248,135.31
300,2016-10-28,3,1,35,28,1,1255,1,12,1726,56.91,3.0,0.0,27.3168,18.97
301,2016-10-28,3,1,35,28,1,197,0,9,674,77.6,4.0,0.0,38.024,19.4
302,2016-10-28,3,1,35,28,1,744,1,3,263,14.28,1.0,0.0,6.5688,14.28
303,2017-11-19,3,0,80,11,0,343,0,16,281,219.075,3.0,0.5,-131.445,73.02499999999999
304,2015-05-04,2,1,329,30,1,232,0,9,592,26.8,2.0,0.0,12.864,13.4
305,2014-12-30,3,1,474,20,0,590,1,2,1160,9.84,3.0,0.0,2.8536,3.28
306,2014-06-01,3,2,240,28,1,676,1,3,679,45.48,3.0,0.0,20.9208,15.159999999999998
307,2014-06-01,3,2,240,28,1,544,1,2,359,289.2,6.0,0.0,83.868,48.199999999999996
308,2017-04-15,0,0,16,44,2,560,1,2,627,4.89,1.0,0.0,2.0049,4.89
309,2016-09-12,2,1,18,4,3,201,0,9,391,15.136,4.0,0.2,3.5948,3.784
310,2016-09-12,2,1,18,4,3,119,0,5,831,466.768,2.0,0.2,52.5114,233.384
311,2016-09-12,2,1,18,4,3,194,0,9,565,15.232,1.0,0.2,1.7136,15.232
312,2016-09-12,2,1,18,4,3,955,1,10,218,6.264,3.0,0.2,2.0358,2.088
313,2014-09-27,3,1,184,28,1,188,0,9,516,87.54,3.0,0.0,37.6422,29.180000000000003
314,2014-08-09,3,1,429,8,2,1767,2,13,36,178.384,2.0,0.2,22.298,89.192
315,2014-08-09,3,1,429,8,2,1139,1,12,1805,15.552,3.0,0.2,5.4432,5.184
316,2014-12-28,0,1,374,36,1,577,1,2,363,99.136,4.0,0.2,8.6744,24.784
317,2014-11-04,3,2,329,30,1,92,0,5,497,135.882,1.0,0.1,24.1568,135.882
318,2014-11-04,3,2,329,30,1,1647,2,11,405,3991.98,2.0,0.0,1995.99,1995.99
319,2014-11-04,3,2,329,30,1,1830,2,13,1244,275.94,6.0,0.0,80.0226,45.99
320,2014-11-04,3,2,329,30,1,1479,2,0,1107,360.0,4.0,0.0,129.6,90.0
321,2014-11-04,3,2,329,30,1,1382,1,14,1572,43.57,1.0,0.0,13.071,43.57
322,2014-09-19,3,1,262,3,3,909,1,8,1194,7.16,2.0,0.0,3.58,3.58
323,2016-04-23,3,1,196,3,3,829,1,3,898,251.52,6.0,0.2,81.744,41.92
324,2016-04-23,3,1,196,3,3,1510,2,0,1016,99.99,1.0,0.0,34.9965,99.99
325,2017-11-03,2,1,317,40,2,205,0,9,1531,15.992,1.0,0.2,0.9995,15.992
326,2016-08-30,0,0,374,36,1,1816,2,13,47,290.898,3.0,0.4,-67.8762,96.96600000000001
327,2016-08-30,0,0,374,36,1,1312,1,14,665,54.224,2.0,0.2,3.389,27.112
328,2016-08-30,0,0,374,36,1,103,0,5,825,786.744,4.0,0.3,-258.5016,196.686
329,2016-08-30,0,0,374,36,1,958,1,10,1358,100.24,10.0,0.2,33.831,10.024
330,2016-08-30,0,0,374,36,1,694,1,3,699,37.764,6.0,0.7,-27.6936,6.2940000000000005
331,2016-04-25,2,0,374,36,1,1847,2,13,40,82.8,2.0,0.4,-20.7,41.4
332,2016-04-25,2,0,374,36,1,684,1,3,902,20.724,2.0,0.7,-13.816,10.362
333,2016-04-25,2,0,374,36,1,717,1,3,1627,4.896,3.0,0.7,-3.4272,1.632
334,2015-09-01,2,0,266,3,3,716,1,3,1511,4.752,1.0,0.2,1.6038,4.752
335,2015-09-01,2,0,266,3,3,1604,2,6,805,959.984,2.0,0.2,335.9944,479.992
336,2015-09-01,2,0,266,3,3,807,1,3,259,14.368,4.0,0.2,4.49,3.592
337,2014-07-12,3,1,438,3,3,769,1,3,1578,7.712,2.0,0.2,2.7956,3.856
338,2014-07-12,3,1,438,3,3,370,0,16,834,698.352,3.0,0.2,-17.4588,232.784
339,2015-06-22,2,0,249,42,3,905,1,8,1195,4.96,4.0,0.0,2.3312,1.24
340,2014-04-13,2,1,374,36,1,474,1,2,1120,17.856,4.0,0.2,1.116,4.464
341,2014-04-13,2,1,374,36,1,781,1,3,648,509.97,10.0,0.7,-407.976,50.997
342,2014-04-13,2,1,374,36,1,925,1,8,1499,30.992,13.0,0.2,10.0724,2.384
343,2014-04-13,2,1,374,36,1,1704,2,13,1484,71.928,12.0,0.4,8.3916,5.994
344,2015-12-20,3,0,25,41,0,1294,1,14,660,88.8,4.0,0.2,-2.22,22.2
345,2017-06-15,3,0,438,3,3,1762,2,13,149,47.976,3.0,0.2,4.7976,15.991999999999999
346,2017-07-08,3,0,269,19,1,609,1,2,334,7.56,3.0,0.0,3.0996,2.52
347,2017-07-08,3,0,269,19,1,1034,1,12,537,24.56,2.0,0.0,11.5432,12.28
348,2017-07-08,3,0,269,19,1,515,1,2,277,12.96,2.0,0.0,4.1472,6.48
349,2016-09-01,0,2,329,30,1,1464,2,0,1375,6.79,1.0,0.0,2.3086,6.79
350,2016-09-01,0,2,329,30,1,1144,1,12,1663,24.56,2.0,0.0,11.5432,12.28
351,2016-09-01,0,2,329,30,1,728,1,3,64,3.048,1.0,0.2,1.0668,3.048
352,2016-09-01,0,2,329,30,1,1144,1,12,1663,49.12,4.0,0.0,23.0864,12.28
353,2016-09-01,0,2,329,30,1,845,1,3,683,4355.168,4.0,0.2,1415.4296,1088.792
354,2016-04-08,3,0,329,30,1,19,0,4,1420,388.704,6.0,0.2,-4.8588,64.784
355,2016-04-08,3,0,329,30,1,853,1,7,1,8.26,2.0,0.0,3.7996,4.13
356,2016-04-08,3,0,329,30,1,552,1,2,527,17.04,4.0,0.0,6.9864,4.26
357,2016-04-08,3,0,329,30,1,1183,1,12,105,34.4,5.0,0.0,15.824,6.88
358,2016-04-23,3,1,74,31,2,1180,1,12,1471,36.24,5.0,0.2,11.325,7.248
359,2017-03-08,0,1,94,9,2,397,1,1,300,647.84,8.0,0.0,168.4384,80.98
360,2017-03-08,0,1,94,9,2,959,1,10,232,20.7,2.0,0.0,9.936,10.35
361,2017-09-25,3,0,329,30,1,959,1,10,232,20.7,2.0,0.0,9.936,10.35
362,2017-09-25,3,0,329,30,1,61,0,5,750,488.646,3.0,0.1,86.8704,162.882
363,2017-09-25,3,0,329,30,1,594,1,2,1141,5.56,2.0,0.0,1.4456,2.78
364,2017-09-25,3,0,329,30,1,137,0,9,591,47.12,8.0,0.0,20.7328,5.89
365,2014-09-24,3,0,438,3,3,1352,1,14,776,211.96,4.0,0.0,8.4784,52.99
366,2016-10-21,1,1,274,5,1,735,1,3,1640,23.2,4.0,0.0,10.44,5.8
367,2016-10-21,1,1,274,5,1,1431,1,15,1496,7.36,2.0,0.0,0.1472,3.68
368,2016-10-21,1,1,274,5,1,1369,1,14,1264,104.79,7.0,0.0,29.3412,14.97
369,2016-10-21,1,1,274,5,1,20,0,4,167,1043.92,4.0,0.0,271.4192,260.98
370,2017-05-29,3,0,189,41,0,1150,1,12,1717,25.92,5.0,0.2,9.396,5.184
371,2017-05-29,3,0,189,41,0,1360,1,14,664,53.424,3.0,0.2,4.6746,17.808
372,2014-07-23,3,0,489,1,3,717,1,3,1627,8.16,5.0,0.7,-5.712,1.6320000000000001
373,2014-07-23,3,0,489,1,3,1571,2,0,1106,1023.936,8.0,0.2,179.1888,127.992
374,2014-07-23,3,0,489,1,3,492,1,2,1131,9.24,1.0,0.2,0.924,9.24
375,2014-07-23,3,0,489,1,3,1518,2,0,1088,479.04,10.0,0.2,-29.94,47.904
376,2016-09-28,0,1,393,11,0,1200,1,12,1750,99.136,4.0,0.2,30.98,24.784
377,2017-08-27,3,1,156,19,1,374,0,16,1200,1488.424,7.0,0.3,-297.6848,212.632
378,2015-04-28,3,0,207,41,0,390,1,1,819,8.652,3.0,0.8,-20.3322,2.884
379,2015-04-28,3,0,207,41,0,1390,1,14,130,23.832,3.0,0.2,2.6811,7.944
380,2015-04-28,3,0,207,41,0,650,1,3,714,12.176,4.0,0.8,-18.8728,3.044
381,2016-10-28,0,1,438,3,3,1278,1,12,1474,50.96,7.0,0.0,25.48,7.28
382,2016-10-28,0,1,438,3,3,731,1,3,1485,49.536,3.0,0.2,17.3376,16.512
383,2015-06-26,2,1,474,20,0,1591,2,0,1460,41.9,2.0,0.0,8.799,20.95
384,2015-11-27,3,0,369,8,2,320,0,16,853,375.4575,3.0,0.45,-157.0095,125.15249999999999
385,2015-11-27,3,0,369,8,2,1526,2,0,1010,83.976,3.0,0.2,-1.0497,27.992
386,2015-12-03,3,1,374,36,1,1634,2,11,986,482.34,4.0,0.7,-337.638,120.585
387,2015-12-03,3,1,374,36,1,203,0,9,21,2.96,1.0,0.2,0.777,2.96
388,2014-11-24,0,0,83,33,1,629,1,2,474,2.624,1.0,0.2,0.4264,2.624
389,2017-12-11,3,0,329,30,1,638,1,3,146,23.36,4.0,0.2,7.884,5.84
390,2017-12-11,3,0,329,30,1,1513,2,0,1023,39.98,2.0,0.0,13.5932,19.99
391,2014-09-21,2,0,121,45,3,1796,2,13,1168,246.384,2.0,0.2,27.7182,123.192
392,2014-09-21,2,0,121,45,3,1609,2,6,401,1799.97,3.0,0.0,701.9883,599.99
393,2014-06-07,2,1,371,11,0,798,1,3,1625,12.462,3.0,0.8,-20.5623,4.154
394,2017-06-30,3,2,245,26,3,824,1,3,1577,75.792,3.0,0.2,25.5798,25.264
395,2017-10-17,2,1,504,37,1,1318,1,14,13,49.96,2.0,0.0,9.4924,24.98
396,2017-10-17,2,1,504,37,1,1173,1,12,1747,12.96,2.0,0.0,6.2208,6.48
397,2015-10-31,3,2,215,20,0,1441,1,15,84,70.12,4.0,0.0,21.036,17.53
398,2016-09-08,2,0,207,41,0,1349,1,14,1520,35.952,3.0,0.2,3.5952,11.984
399,2016-09-08,2,0,207,41,0,48,0,4,1351,2396.2656,4.0,0.32,-317.1528,599.0664
400,2016-09-08,2,0,207,41,0,1323,1,14,469,131.136,4.0,0.2,-32.784,32.784
401,2016-09-08,2,0,207,41,0,1461,2,0,1461,57.584,2.0,0.2,0.7198,28.792
402,2014-12-24,0,0,295,8,2,1140,1,12,1764,9.568,2.0,0.2,3.4684,4.784
403,2014-04-16,3,1,521,31,2,582,1,2,250,39.072,6.0,0.2,9.768,6.5120000000000005
404,2017-12-24,3,0,329,30,1,462,1,1,1494,35.91,3.0,0.0,9.6957,11.969999999999999
405,2017-12-08,3,0,438,3,3,1461,2,0,1461,179.95,5.0,0.0,37.7895,35.989999999999995
406,2017-12-08,3,0,438,3,3,1612,2,6,1446,1199.976,3.0,0.2,434.9913,399.992
407,2017-12-08,3,0,438,3,3,1228,1,12,1647,27.15,5.0,0.0,13.3035,5.43
408,2017-12-08,3,0,438,3,3,339,0,16,325,1004.024,7.0,0.2,-112.9527,143.432
409,2017-12-08,3,0,438,3,3,1190,1,12,1655,9.68,1.0,0.0,4.6464,9.68
410,2017-12-08,3,0,438,3,3,995,1,10,1435,28.35,9.0,0.0,13.608,3.1500000000000004
411,2017-12-08,3,0,438,3,3,1144,1,12,1692,55.98,1.0,0.0,27.4302,55.98
412,2017-12-08,3,0,438,3,3,15,0,4,1183,1336.829,13.0,0.15,31.4548,102.833
413,2017-12-08,3,0,438,3,3,114,0,5,1172,113.568,2.0,0.2,-18.4548,56.784
414,2017-11-03,3,1,452,45,3,1024,1,12,1694,139.86,7.0,0.0,65.7342,19.98
415,2017-11-03,3,1,452,45,3,77,0,5,745,307.136,4.0,0.2,26.8744,76.784
416,2017-06-24,3,0,208,3,3,617,1,2,375,95.92,8.0,0.0,25.8984,11.99
417,2016-04-14,3,0,266,3,3,133,0,5,326,383.8,5.0,0.2,38.38,76.76
418,2017-11-06,3,1,407,15,2,1234,1,12,1778,5.78,1.0,0.0,2.8322,5.78
419,2017-03-04,3,1,266,3,3,523,1,2,138,9.32,4.0,0.0,2.7028,2.33
420,2017-03-04,3,1,266,3,3,848,1,7,1618,15.25,1.0,0.0,7.015,15.25
421,2014-06-22,0,0,267,4,3,1573,2,0,956,196.752,6.0,0.2,56.5662,32.792
422,2017-10-19,3,1,247,19,1,307,0,9,1612,56.56,4.0,0.0,14.7056,14.14
423,2017-10-19,3,1,247,19,1,1322,1,14,472,32.7,3.0,0.0,8.502,10.9
424,2017-08-21,2,0,215,22,2,49,0,5,848,866.4,4.0,0.0,225.264,216.6
425,2017-11-23,2,1,64,20,0,254,0,9,457,28.4,2.0,0.0,11.076,14.2
426,2017-11-23,2,1,64,20,0,696,1,3,717,287.92,8.0,0.0,138.2016,35.99
427,2014-09-12,0,2,328,30,1,1616,2,11,604,69.99,1.0,0.0,30.0957,69.99
428,2017-10-01,3,1,434,41,0,480,1,2,521,6.672,6.0,0.2,0.5004,1.1119999999999999
429,2016-04-15,3,2,164,31,2,828,1,3,702,189.588,2.0,0.7,-145.3508,94.794
430,2016-04-15,3,2,164,31,2,1589,2,0,917,408.744,7.0,0.2,76.6395,58.392
431,2016-04-15,3,2,164,31,2,1589,2,0,917,291.96,5.0,0.2,54.7425,58.391999999999996
432,2016-04-15,3,2,164,31,2,1308,1,14,1658,4.768,2.0,0.2,-0.7748,2.384
433,2016-06-06,0,0,269,19,1,1388,1,14,979,714.3,5.0,0.0,207.147,142.85999999999999
434,2014-12-19,3,0,216,8,2,664,1,3,925,4.812,2.0,0.7,-3.6892,2.406
435,2014-12-19,3,0,216,8,2,1536,2,0,311,247.8,5.0,0.2,-18.585,49.56
436,2016-06-12,2,2,80,11,0,1649,2,11,396,1007.979,3.0,0.3,43.1991,335.993
437,2016-06-12,2,2,80,11,0,1144,1,12,1692,313.488,7.0,0.2,113.6394,44.784
438,2017-09-15,3,1,207,41,0,1158,1,12,1680,31.872,8.0,0.2,11.5536,3.984
439,2017-01-20,2,1,329,30,1,105,0,5,747,207.846,3.0,0.1,2.3094,69.282
440,2016-09-05,2,0,123,20,0,146,0,9,135,12.22,1.0,0.0,3.666,12.22
441,2016-09-05,2,0,123,20,0,1292,1,14,634,194.94,3.0,0.0,23.3928,64.98
442,2016-09-05,2,0,123,20,0,1383,1,14,580,70.95,3.0,0.0,20.5755,23.650000000000002
443,2016-09-05,2,0,123,20,0,1157,1,12,1833,91.36,4.0,0.0,42.0256,22.84
444,2016-09-05,2,0,123,20,0,90,0,5,1207,242.94,3.0,0.0,29.1528,80.98
445,2016-09-05,2,0,123,20,0,962,1,10,231,22.05,7.0,0.0,10.584,3.15
446,2017-03-20,2,0,94,12,0,143,0,9,729,2.91,1.0,0.0,1.3677,2.91
447,2016-04-01,2,0,23,30,1,488,1,2,1154,59.52,3.0,0.0,15.4752,19.84
448,2016-04-01,2,0,23,30,1,1340,1,14,633,161.94,3.0,0.0,9.7164,53.98
449,2016-04-01,2,0,23,30,1,536,1,2,348,263.88,6.0,0.0,71.2476,43.98
450,2016-04-01,2,0,23,30,1,569,1,2,29,30.48,3.0,0.0,7.9248,10.16
451,2016-04-01,2,0,23,30,1,634,1,2,1151,9.84,3.0,0.0,2.8536,3.28
452,2016-04-01,2,0,23,30,1,1766,2,13,308,35.12,4.0,0.0,9.1312,8.78
453,2017-10-20,3,1,2,33,1,328,0,16,427,284.364,2.0,0.4,-75.8304,142.182
454,2017-10-20,3,1,2,33,1,1297,1,14,520,665.408,2.0,0.2,66.5408,332.704
455,2016-12-13,3,1,336,34,0,1507,2,0,1074,63.88,4.0,0.0,24.9132,15.97
456,2014-02-12,3,0,96,3,3,51,0,5,753,129.568,2.0,0.2,-24.294,64.784
457,2016-09-26,3,0,116,11,0,88,0,5,833,747.558,3.0,0.3,-96.1146,249.186
458,2016-09-26,3,0,116,11,0,857,1,7,1493,8.928,2.0,0.2,3.348,4.464
459,2015-12-15,3,0,452,45,3,426,1,1,22,103.92,4.0,0.0,36.372,25.98
460,2015-12-15,3,0,452,45,3,1586,2,0,1005,899.91,9.0,0.0,377.9622,99.99
461,2015-12-15,3,0,452,45,3,679,1,3,57,51.312,3.0,0.2,18.6006,17.104
462,2016-04-22,3,2,375,1,3,137,0,9,591,23.56,5.0,0.2,7.068,4.712
463,2016-04-22,3,2,375,1,3,336,0,16,376,1272.63,6.0,0.5,-814.4832,212.10500000000002
464,2016-04-22,3,2,375,1,3,651,1,3,1283,28.485,5.0,0.7,-20.889,5.697
465,2016-04-22,3,2,375,1,3,1444,1,15,1300,185.376,2.0,0.2,-34.758,92.688
466,2016-04-22,3,2,375,1,3,430,1,1,653,78.272,2.0,0.2,5.8704,39.136
467,2015-01-17,3,2,361,11,0,240,0,9,559,254.744,7.0,0.6,-312.0614,36.392
468,2017-03-31,3,1,8,41,0,23,0,4,384,205.3328,2.0,0.32,-36.2352,102.6664
469,2016-12-16,2,0,80,11,0,729,1,3,409,4.788,3.0,0.8,-7.9002,1.596
470,2015-12-20,3,1,257,30,1,1248,1,12,538,55.48,1.0,0.0,26.6304,55.48
471,2014-11-09,2,0,438,3,3,1378,1,14,1364,340.92,3.0,0.0,3.4092,113.64
472,2014-11-09,2,0,438,3,3,9,0,4,1430,222.666,2.0,0.15,10.4784,111.333
473,2014-11-09,2,0,438,3,3,1784,2,13,1390,703.968,4.0,0.2,87.996,175.992
474,2014-11-09,2,0,438,3,3,1334,1,14,508,92.52,6.0,0.0,24.9804,15.42
475,2014-11-09,2,0,438,3,3,1106,1,12,1331,62.65,7.0,0.0,28.819,8.95
476,2014-11-09,2,0,438,3,3,1219,1,12,1697,94.85,5.0,0.0,45.528,18.97
477,2016-07-12,3,1,266,3,3,1684,2,13,442,95.76,6.0,0.2,7.182,15.96
478,2016-10-27,3,0,488,30,1,232,0,9,592,40.2,3.0,0.0,19.296,13.4
479,2016-06-26,3,1,329,30,1,566,1,2,1296,14.7,5.0,0.0,6.615,2.94
480,2016-06-26,3,1,329,30,1,1314,1,14,659,704.25,5.0,0.0,84.51,140.85
481,2014-10-06,3,0,437,3,3,1496,2,0,920,9.09,3.0,0.0,1.9089,3.03
482,2014-07-22,3,0,329,30,1,542,1,2,1304,5.96,2.0,0.0,1.6688,2.98
483,2014-07-22,3,0,329,30,1,1535,2,0,1004,159.98,2.0,0.0,57.5928,79.99
484,2017-06-10,0,2,266,3,3,996,1,10,134,29.6,2.0,0.0,14.8,14.8
485,2017-06-10,0,2,266,3,3,6,0,4,1188,514.165,5.0,0.15,-30.245,102.833
486,2017-06-10,0,2,266,3,3,1747,2,13,1844,279.96,5.0,0.2,17.4975,55.992
487,2014-10-29,0,0,80,11,0,1720,2,13,157,2735.952,6.0,0.2,341.994,455.992
488,2014-06-09,2,2,209,41,0,1692,2,13,1483,7.992,1.0,0.2,0.5994,7.992
489,2014-06-09,2,2,209,41,0,1465,2,0,1009,63.984,2.0,0.2,10.3974,31.992
490,2014-06-09,2,2,209,41,0,536,1,2,348,70.368,2.0,0.2,6.1572,35.184
491,2014-09-14,3,0,410,30,1,1354,1,14,647,449.15,5.0,0.0,8.983,89.83
492,2014-09-14,3,0,410,30,1,888,1,7,455,11.07,3.0,0.0,5.0922,3.69
493,2016-05-09,3,0,452,45,3,1483,2,0,1465,93.98,2.0,0.0,13.1572,46.99
494,2016-03-18,2,0,289,40,2,334,0,16,284,189.882,3.0,0.4,-94.941,63.294000000000004
495,2015-12-27,3,0,150,2,2,858,1,7,1514,105.42,2.0,0.0,51.6558,52.71
496,2016-07-25,3,0,104,3,3,740,1,3,448,119.616,8.0,0.2,40.3704,14.952
497,2016-07-25,3,0,104,3,3,311,0,9,882,255.76,4.0,0.0,81.8432,63.94
498,2016-07-25,3,0,104,3,3,92,0,5,497,241.568,2.0,0.2,18.1176,120.784
499,2016-07-25,3,0,104,3,3,138,0,9,509,69.3,9.0,0.0,22.869,7.699999999999999
500,2016-05-30,3,1,362,4,3,705,1,3,1602,22.62,2.0,0.7,-15.08,11.31
501,2016-05-30,3,1,362,4,3,704,1,3,711,14.952,2.0,0.7,-11.9616,7.476
502,2016-05-30,3,1,362,4,3,67,0,5,769,801.568,2.0,0.2,50.098,400.784
503,2016-05-30,3,1,362,4,3,668,1,3,1513,2.376,3.0,0.7,-1.9008,0.7919999999999999
504,2016-05-30,3,1,362,4,3,1044,1,12,1617,32.792,1.0,0.2,11.8871,32.792
505,2017-11-12,2,1,329,30,1,766,1,3,241,15.92,5.0,0.2,5.373,3.184
506,2015-03-16,3,0,21,9,2,525,1,2,1353,2.74,1.0,0.0,0.7398,2.74
507,2015-03-16,3,0,21,9,2,601,1,2,1153,8.34,3.0,0.0,2.1684,2.78
508,2015-03-16,3,0,21,9,2,1331,1,14,1260,46.74,3.0,0.0,11.685,15.58
509,2015-03-16,3,0,21,9,2,776,1,3,650,6354.95,5.0,0.0,3177.475,1270.99
510,2017-11-26,0,0,167,23,0,179,0,9,626,126.3,3.0,0.0,40.416,42.1
511,2017-11-26,0,0,167,23,0,1530,2,0,1399,38.04,2.0,0.0,12.1728,19.02
512,2016-10-20,0,0,330,33,1,542,1,2,1304,7.152,3.0,0.2,0.7152,2.384
513,2017-12-21,3,0,266,3,3,599,1,2,1134,6.63,3.0,0.0,1.7901,2.21
514,2017-12-21,3,0,266,3,3,513,1,2,1123,5.88,2.0,0.0,1.7052,2.94
515,2017-01-22,3,2,175,24,3,1610,2,6,397,2999.95,5.0,0.0,1379.977,599.99
516,2017-01-22,3,2,175,24,3,1413,1,14,125,51.45,3.0,0.0,13.8915,17.150000000000002
517,2017-01-22,3,2,175,24,3,1117,1,12,779,11.96,2.0,0.0,5.382,5.98
518,2017-01-22,3,2,175,24,3,1412,1,14,1556,1126.02,3.0,0.0,56.301,375.34
519,2015-03-22,3,0,207,41,0,1462,2,0,1598,18.392,1.0,0.2,5.2877,18.392
520,2015-03-22,3,0,207,41,0,1315,1,14,417,129.568,2.0,0.2,-25.9136,64.784
521,2015-03-22,3,0,207,41,0,648,1,3,1837,14.112,9.0,0.8,-21.168,1.568
522,2017-01-23,0,1,123,20,0,334,0,16,284,210.98,2.0,0.0,21.098,105.49
523,2016-05-21,0,0,266,3,3,1812,2,13,1099,55.176,3.0,0.2,-12.4146,18.392
524,2016-05-21,0,0,266,3,3,1569,2,0,911,66.26,2.0,0.0,27.1666,33.13
525,2015-12-26,3,0,247,19,1,926,1,8,1499,22.2,5.0,0.0,10.434,4.4399999999999995
526,2017-10-21,3,2,238,8,2,104,0,5,741,683.952,3.0,0.2,42.747,227.984
527,2017-10-21,3,2,238,8,2,194,0,9,565,45.696,3.0,0.2,5.1408,15.232
528,2015-09-03,3,0,374,36,1,1419,1,14,574,36.336,3.0,0.2,-7.2672,12.112
529,2015-09-03,3,0,374,36,1,1442,1,15,1043,666.248,1.0,0.2,-149.9058,666.248
530,2015-09-03,3,0,374,36,1,856,1,7,1615,52.512,6.0,0.2,19.692,8.752
531,2015-11-07,2,1,266,3,3,58,0,5,1378,190.72,1.0,0.2,11.92,190.72
532,2017-09-07,3,0,266,3,3,155,0,9,1538,47.94,3.0,0.0,2.397,15.979999999999999
533,2016-05-29,2,0,310,0,2,1709,2,13,1242,979.95,5.0,0.0,274.386,195.99
534,2016-05-29,2,0,310,0,2,741,1,3,1309,22.75,5.0,0.0,11.375,4.55
535,2016-07-10,3,0,293,1,3,1335,1,14,1505,16.768,2.0,0.2,1.4672,8.384
536,2017-09-03,2,0,80,11,0,737,1,3,1301,42.616,7.0,0.8,-68.1856,6.088
537,2015-12-03,3,2,329,30,1,827,1,3,412,10.752,4.0,0.2,3.36,2.688
538,2015-12-07,3,0,194,15,2,401,1,1,610,152.94,3.0,0.0,41.2938,50.98
539,2015-12-07,3,0,194,15,2,93,0,5,1450,283.92,4.0,0.0,70.98,70.98
540,2014-02-01,0,0,177,47,0,1495,2,0,600,468.9,6.0,0.0,206.316,78.14999999999999
541,2016-07-14,0,1,489,1,3,1760,2,13,968,380.864,8.0,0.2,38.0864,47.608
542,2015-12-18,3,0,464,33,1,1354,1,14,647,646.776,9.0,0.2,-145.5246,71.86399999999999
543,2014-05-11,3,0,154,41,0,1497,2,0,1401,58.112,2.0,0.2,7.264,29.056
544,2014-05-11,3,0,154,41,0,1780,2,13,1660,100.792,1.0,0.2,6.2995,100.792
545,2014-05-11,3,0,154,41,0,162,0,9,513,66.112,4.0,0.6,-84.2928,16.528
546,2017-11-19,0,2,329,30,1,654,1,3,264,41.28,6.0,0.2,13.932,6.88
547,2017-11-19,0,2,329,30,1,1195,1,12,1681,13.36,2.0,0.0,6.4128,6.68
548,2015-11-15,2,1,80,11,0,1306,1,14,824,250.272,9.0,0.2,15.642,27.808
549,2015-11-15,2,1,80,11,0,836,1,3,673,11.364,3.0,0.8,-17.046,3.7880000000000003
550,2015-11-15,2,1,80,11,0,1434,1,15,1496,8.72,5.0,0.2,-1.744,1.7440000000000002
551,2016-04-15,2,0,438,3,3,80,0,5,786,1121.568,2.0,0.2,0.0,560.784
552,2017-09-11,0,0,216,8,2,245,0,9,874,34.504,1.0,0.2,6.0382,34.504
553,2017-11-24,3,0,207,41,0,938,1,8,127,10.824,3.0,0.2,2.5707,3.608
554,2017-06-29,2,1,9,3,3,1353,1,14,1548,1295.78,2.0,0.0,310.9872,647.89
555,2014-03-03,2,0,521,31,2,586,1,2,1841,19.456,4.0,0.2,3.4048,4.864
556,2016-06-10,3,0,266,3,3,961,1,10,179,20.7,2.0,0.0,9.936,10.35
557,2016-06-10,3,0,266,3,3,366,0,16,368,1335.68,4.0,0.2,-217.048,333.92
558,2016-06-10,3,0,266,3,3,1218,1,12,1823,32.4,5.0,0.0,15.552,6.4799999999999995
559,2017-11-20,2,0,438,3,3,254,0,9,457,42.6,3.0,0.0,16.614,14.200000000000001
560,2017-11-20,2,0,438,3,3,639,1,3,700,84.056,7.0,0.2,27.3182,12.008
561,2014-09-14,2,0,473,8,2,456,1,1,1415,13.0,5.0,0.2,1.3,2.6
